,time_received,counts,ti
658,1666074266.143257,30,2022-10-18 06:24:26.143256832
657,1666074266.67903,30,2022-10-18 06:24:26.679030016
656,1666074267.141421,30,2022-10-18 06:24:27.141421056
655,1666074267.975526,30,2022-10-18 06:24:27.975526144
654,1666074268.648764,30,2022-10-18 06:24:28.648763904
653,1666074269.195578,30,2022-10-18 06:24:29.195578112
652,1666074269.893337,30,2022-10-18 06:24:29.893337088
651,1666074270.533985,30,2022-10-18 06:24:30.533985024
650,1666074271.17726,30,2022-10-18 06:24:31.177260032
649,1666074271.917448,30,2022-10-18 06:24:31.917447936
648,1666074272.955254,30,2022-10-18 06:24:32.955254016
647,1666074273.554371,30,2022-10-18 06:24:33.554371072
646,1666074274.06644,30,2022-10-18 06:24:34.066440192
645,1666074274.747887,30,2022-10-18 06:24:34.747886848
631,1666074275.249568,30,2022-10-18 06:24:35.249568000
632,1666074275.846402,30,2022-10-18 06:24:35.846402048
633,1666074276.384288,30,2022-10-18 06:24:36.384288000
634,1666074276.898555,30,2022-10-18 06:24:36.898555136
635,1666074277.46029,30,2022-10-18 06:24:37.460290048
636,1666074278.019822,30,2022-10-18 06:24:38.019821824
630,1666074278.605058,30,2022-10-18 06:24:38.605058048
637,1666074279.197408,30,2022-10-18 06:24:39.197408000
639,1666074279.656282,30,2022-10-18 06:24:39.656281856
640,1666074280.294896,30,2022-10-18 06:24:40.294895872
641,1666074280.867183,30,2022-10-18 06:24:40.867182848
642,1666074281.374249,30,2022-10-18 06:24:41.374248960
643,1666074282.039092,30,2022-10-18 06:24:42.039091968
644,1666074282.645949,30,2022-10-18 06:24:42.645948928
662,1666074283.157505,30,2022-10-18 06:24:43.157505024
638,1666074283.708514,30,2022-10-18 06:24:43.708514048
663,1666074284.311805,30,2022-10-18 06:24:44.311804928
673,1666074284.954104,30,2022-10-18 06:24:44.954104064
696,1666074285.531587,30,2022-10-18 06:24:45.531586816
695,1666074286.260452,30,2022-10-18 06:24:46.260452096
694,1666074286.824197,30,2022-10-18 06:24:46.824197120
693,1666074287.319142,30,2022-10-18 06:24:47.319142144
692,1666074287.920413,30,2022-10-18 06:24:47.920412928
691,1666074288.490637,30,2022-10-18 06:24:48.490637056
690,1666074289.142983,30,2022-10-18 06:24:49.142982912
689,1666074289.730806,30,2022-10-18 06:24:49.730806016
688,1666074290.277631,30,2022-10-18 06:24:50.277630976
687,1666074290.810209,30,2022-10-18 06:24:50.810209024
686,1666074291.369775,30,2022-10-18 06:24:51.369775104
685,1666074292.087923,30,2022-10-18 06:24:52.087922944
684,1666074292.793394,30,2022-10-18 06:24:52.793394176
683,1666074293.260515,30,2022-10-18 06:24:53.260515072
682,1666074293.891324,30,2022-10-18 06:24:53.891324160
681,1666074294.668392,30,2022-10-18 06:24:54.668391936
680,1666074295.149269,30,2022-10-18 06:24:55.149268992
666,1666074295.756621,30,2022-10-18 06:24:55.756620800
667,1666074296.26784,30,2022-10-18 06:24:56.267840000
668,1666074296.774846,30,2022-10-18 06:24:56.774845952
669,1666074297.300936,30,2022-10-18 06:24:57.300935936
670,1666074297.78556,30,2022-10-18 06:24:57.785559808
671,1666074298.33649,30,2022-10-18 06:24:58.336489984
665,1666074298.904552,30,2022-10-18 06:24:58.904551936
672,1666074299.518973,30,2022-10-18 06:24:59.518973184
674,1666074300.023595,30,2022-10-18 06:25:00.023595008
675,1666074300.666208,30,2022-10-18 06:25:00.666208000
676,1666074301.304414,30,2022-10-18 06:25:01.304413952
677,1666074301.812375,30,2022-10-18 06:25:01.812375040
678,1666074302.357152,30,2022-10-18 06:25:02.357152000
679,1666074302.919747,30,2022-10-18 06:25:02.919747072
664,1666074303.429679,30,2022-10-18 06:25:03.429678848
628,1666074304.077395,30,2022-10-18 06:25:04.077394944
594,1666074304.658856,30,2022-10-18 06:25:04.658855936
627,1666074305.259583,30,2022-10-18 06:25:05.259582976
591,1666074305.831196,30,2022-10-18 06:25:05.831196160
590,1666074306.294633,30,2022-10-18 06:25:06.294632960
589,1666074307.237282,30,2022-10-18 06:25:07.237282048
588,1666074308.585357,30,2022-10-18 06:25:08.585357056
587,1666074309.449008,30,2022-10-18 06:25:09.449007872
586,1666074310.154157,30,2022-10-18 06:25:10.154156800
585,1666074310.853064,30,2022-10-18 06:25:10.853063936
584,1666074311.472741,30,2022-10-18 06:25:11.472740864
583,1666074312.110542,30,2022-10-18 06:25:12.110542080
582,1666074312.614,30,2022-10-18 06:25:12.614000128
581,1666074313.245971,30,2022-10-18 06:25:13.245970944
580,1666074313.730246,30,2022-10-18 06:25:13.730246144
579,1666074314.350411,30,2022-10-18 06:25:14.350411008
578,1666074314.856447,30,2022-10-18 06:25:14.856446976
577,1666074315.401767,30,2022-10-18 06:25:15.401766912
576,1666074315.939935,30,2022-10-18 06:25:15.939934976
575,1666074316.483135,30,2022-10-18 06:25:16.483134976
561,1666074317.009346,30,2022-10-18 06:25:17.009346048
562,1666074317.841391,30,2022-10-18 06:25:17.841391104
563,1666074318.380111,30,2022-10-18 06:25:18.380111104
564,1666074318.913576,30,2022-10-18 06:25:18.913575936
565,1666074319.385177,30,2022-10-18 06:25:19.385176832
566,1666074319.944715,30,2022-10-18 06:25:19.944715008
560,1666074320.473407,30,2022-10-18 06:25:20.473406976
567,1666074321.042043,30,2022-10-18 06:25:21.042042880
569,1666074321.574813,30,2022-10-18 06:25:21.574812928
570,1666074322.139766,30,2022-10-18 06:25:22.139766016
571,1666074322.646585,30,2022-10-18 06:25:22.646585088
572,1666074329.311531,30,2022-10-18 06:25:29.311531008
573,1666074329.868899,30,2022-10-18 06:25:29.868899072
574,1666074330.392969,30,2022-10-18 06:25:30.392968960
592,1666074330.916708,30,2022-10-18 06:25:30.916708096
568,1666074331.531319,30,2022-10-18 06:25:31.531318784
593,1666074332.072856,30,2022-10-18 06:25:32.072856064
603,1666074332.609605,30,2022-10-18 06:25:32.609605120
626,1666074333.200175,30,2022-10-18 06:25:33.200175104
625,1666074333.811521,30,2022-10-18 06:25:33.811521024
624,1666074334.285752,30,2022-10-18 06:25:34.285752064
623,1666074628.097359,30,2022-10-18 06:30:28.097358848
622,1666074628.626232,30,2022-10-18 06:30:28.626231808
621,1666074629.211814,30,2022-10-18 06:30:29.211813888
620,1666074629.718745,30,2022-10-18 06:30:29.718745088
619,1666074630.520928,30,2022-10-18 06:30:30.520928000
618,1666074631.022656,30,2022-10-18 06:30:31.022656000
617,1666074631.709239,30,2022-10-18 06:30:31.709239040
616,1666074632.254319,30,2022-10-18 06:30:32.254318848
615,1666074632.791097,30,2022-10-18 06:30:32.791096832
614,1666074633.3378,30,2022-10-18 06:30:33.337799936
613,1666074633.857162,30,2022-10-18 06:30:33.857161984
612,1666074634.535781,30,2022-10-18 06:30:34.535780864
611,1666074635.046724,30,2022-10-18 06:30:35.046724096
610,1666074635.594854,30,2022-10-18 06:30:35.594854144
596,1666074636.07765,30,2022-10-18 06:30:36.077650176
597,1666074636.741237,30,2022-10-18 06:30:36.741236992
598,1666074637.24144,30,2022-10-18 06:30:37.241440000
599,1666074637.97918,30,2022-10-18 06:30:37.979180032
600,1666074638.478433,30,2022-10-18 06:30:38.478432768
601,1666074639.045306,30,2022-10-18 06:30:39.045305856
595,1666074639.655856,30,2022-10-18 06:30:39.655855872
602,1666074640.291619,30,2022-10-18 06:30:40.291619072
604,1666074640.77977,30,2022-10-18 06:30:40.779769856
605,1666074641.325493,30,2022-10-18 06:30:41.325492992
606,1666074641.852742,30,2022-10-18 06:30:41.852741888
607,1666074642.426273,30,2022-10-18 06:30:42.426273024
608,1666074643.049288,30,2022-10-18 06:30:43.049287936
609,1666074643.621926,30,2022-10-18 06:30:43.621926144
697,1666074644.131152,30,2022-10-18 06:30:44.131151872
629,1666074644.685482,30,2022-10-18 06:30:44.685481984
698,1666074645.283694,30,2022-10-18 06:30:45.283694080
769,1666074645.835504,30,2022-10-18 06:30:45.835504128
801,1666074646.452324,30,2022-10-18 06:30:46.452323840
800,1666074646.959458,30,2022-10-18 06:30:46.959458048
799,1666074647.617698,30,2022-10-18 06:30:47.617698048
798,1666074648.197489,30,2022-10-18 06:30:48.197488896
797,1666074648.743583,30,2022-10-18 06:30:48.743582976
796,1666074649.263522,30,2022-10-18 06:30:49.263521792
795,1666074649.726967,30,2022-10-18 06:30:49.726967040
794,1666074650.302724,30,2022-10-18 06:30:50.302723840
793,1666074650.927614,30,2022-10-18 06:30:50.927613952
792,1666074651.385418,30,2022-10-18 06:30:51.385417984
791,1666074652.030695,30,2022-10-18 06:30:52.030694912
790,1666074652.541748,30,2022-10-18 06:30:52.541747968
789,1666074652.99146,30,2022-10-18 06:30:52.991460096
788,1666074653.575757,30,2022-10-18 06:30:53.575757056
787,1666074654.167001,30,2022-10-18 06:30:54.167001088
786,1666074654.680434,30,2022-10-18 06:30:54.680433920
785,1666074655.225782,30,2022-10-18 06:30:55.225782016
771,1666074655.857051,30,2022-10-18 06:30:55.857050880
772,1666074656.698248,30,2022-10-18 06:30:56.698247936
773,1666074657.204675,30,2022-10-18 06:30:57.204675072
774,1666074657.77919,30,2022-10-18 06:30:57.779190016
775,1666074658.45101,30,2022-10-18 06:30:58.451010048
776,1666074658.910159,30,2022-10-18 06:30:58.910159104
770,1666074659.464076,30,2022-10-18 06:30:59.464076032
777,1666074660.337813,30,2022-10-18 06:31:00.337812992
779,1666074660.829637,30,2022-10-18 06:31:00.829637120
780,1666074661.696554,30,2022-10-18 06:31:01.696553984
781,1666074662.322869,30,2022-10-18 06:31:02.322868992
782,1666074662.798949,30,2022-10-18 06:31:02.798949120
783,1666074663.335717,30,2022-10-18 06:31:03.335716864
784,1666074663.887552,30,2022-10-18 06:31:03.887552000
802,1666074664.386435,30,2022-10-18 06:31:04.386435072
778,1666074664.940877,30,2022-10-18 06:31:04.940877056
803,1666074665.431968,30,2022-10-18 06:31:05.431968000
813,1666074665.987572,30,2022-10-18 06:31:05.987571968
836,1666074666.469588,30,2022-10-18 06:31:06.469587968
835,1666075283.703613,30,2022-10-18 06:41:23.703612928
834,1666075284.27825,30,2022-10-18 06:41:24.278249984
833,1666075285.278727,30,2022-10-18 06:41:25.278727168
832,1666075285.925161,30,2022-10-18 06:41:25.925160960
831,1666075286.473824,30,2022-10-18 06:41:26.473824000
830,1666075287.248969,30,2022-10-18 06:41:27.248968960
829,1666075287.959397,30,2022-10-18 06:41:27.959397120
828,1666075288.608806,30,2022-10-18 06:41:28.608805888
827,1666075289.61024,30,2022-10-18 06:41:29.610240000
826,1666075290.184511,30,2022-10-18 06:41:30.184510976
825,1666075291.066107,30,2022-10-18 06:41:31.066107136
824,1666075291.625057,30,2022-10-18 06:41:31.625057024
823,1666075292.757797,30,2022-10-18 06:41:32.757797120
822,1666075293.298212,30,2022-10-18 06:41:33.298212096
821,1666075294.272227,30,2022-10-18 06:41:34.272227072
820,1666075295.2436,30,2022-10-18 06:41:35.243599872
806,1666075296.389348,30,2022-10-18 06:41:36.389348096
807,1666075297.538158,30,2022-10-18 06:41:37.538157824
808,1666075298.164701,30,2022-10-18 06:41:38.164700928
809,1666075298.798859,30,2022-10-18 06:41:38.798859008
810,1666075299.358597,30,2022-10-18 06:41:39.358597120
811,1666075300.043565,30,2022-10-18 06:41:40.043565056
805,1666075300.571862,30,2022-10-18 06:41:40.571862016
812,1666075301.307682,30,2022-10-18 06:41:41.307682048
814,1666075302.088766,30,2022-10-18 06:41:42.088766208
815,1666075302.630222,30,2022-10-18 06:41:42.630222080
816,1666075303.273253,30,2022-10-18 06:41:43.273252864
817,1666075303.808979,30,2022-10-18 06:41:43.808978944
818,1666075304.392065,30,2022-10-18 06:41:44.392065024
819,1666075305.72482,30,2022-10-18 06:41:45.724819968
804,1666075306.543851,30,2022-10-18 06:41:46.543851008
768,1666075307.42846,30,2022-10-18 06:41:47.428459776
734,1666075308.148701,30,2022-10-18 06:41:48.148700928
767,1666075308.740813,30,2022-10-18 06:41:48.740813056
731,1666075309.306085,30,2022-10-18 06:41:49.306085120
730,1666075312.010129,30,2022-10-18 06:41:52.010128896
729,1666075312.739907,30,2022-10-18 06:41:52.739907072
728,1666075313.301398,30,2022-10-18 06:41:53.301398016
727,1666075313.84002,30,2022-10-18 06:41:53.840019968
726,1666075314.493943,30,2022-10-18 06:41:54.493943040
725,1666075315.349135,30,2022-10-18 06:41:55.349134848
724,1666075316.245011,30,2022-10-18 06:41:56.245011200
723,1666075317.584306,30,2022-10-18 06:41:57.584305920
722,1666075318.209804,30,2022-10-18 06:41:58.209804032
721,1666075318.746141,30,2022-10-18 06:41:58.746140928
720,1666075319.503784,30,2022-10-18 06:41:59.503783936
719,1666075320.410911,30,2022-10-18 06:42:00.410910976
718,1666075321.31716,30,2022-10-18 06:42:01.317159936
717,1666075321.939065,30,2022-10-18 06:42:01.939065088
716,1666075322.560741,30,2022-10-18 06:42:02.560740864
715,1666075323.135674,30,2022-10-18 06:42:03.135674112
701,1666075323.781488,30,2022-10-18 06:42:03.781487872
702,1666075324.578887,30,2022-10-18 06:42:04.578886912
703,1666075325.206727,30,2022-10-18 06:42:05.206726912
704,1666075325.739147,30,2022-10-18 06:42:05.739147008
705,1666075326.262563,30,2022-10-18 06:42:06.262563072
706,1666075326.815582,30,2022-10-18 06:42:06.815581952
700,1666075327.381407,30,2022-10-18 06:42:07.381406976
707,1666075328.013584,30,2022-10-18 06:42:08.013583872
709,1666075328.537435,30,2022-10-18 06:42:08.537435136
710,1666075329.02516,30,2022-10-18 06:42:09.025160192
711,1666075329.644354,30,2022-10-18 06:42:09.644354048
712,1666075330.359712,30,2022-10-18 06:42:10.359712000
713,1666075330.950173,30,2022-10-18 06:42:10.950172928
714,1666075331.581383,30,2022-10-18 06:42:11.581382912
732,1666075332.129479,30,2022-10-18 06:42:12.129478912
708,1666075332.743427,30,2022-10-18 06:42:12.743427072
733,1666075582.340061,30,2022-10-18 06:46:22.340060928
743,1666075582.876555,30,2022-10-18 06:46:22.876555008
766,1666075583.681577,30,2022-10-18 06:46:23.681576960
765,1666075584.215835,30,2022-10-18 06:46:24.215835136
764,1666075584.712348,30,2022-10-18 06:46:24.712347904
763,1666075585.246522,30,2022-10-18 06:46:25.246521856
762,1666075585.713347,30,2022-10-18 06:46:25.713347072
761,1666075586.24015,30,2022-10-18 06:46:26.240150016
760,1666075586.737781,30,2022-10-18 06:46:26.737780992
759,1666075587.169953,30,2022-10-18 06:46:27.169953024
758,1666075587.709322,30,2022-10-18 06:46:27.709321984
757,1666075588.273182,30,2022-10-18 06:46:28.273181952
756,1666075588.747002,30,2022-10-18 06:46:28.747001856
755,1666075589.327994,30,2022-10-18 06:46:29.327994112
754,1666075589.923718,30,2022-10-18 06:46:29.923717888
753,1666075590.468026,30,2022-10-18 06:46:30.468025856
752,1666075590.980187,30,2022-10-18 06:46:30.980186880
751,1666075591.49851,30,2022-10-18 06:46:31.498509824
750,1666075592.051592,30,2022-10-18 06:46:32.051592192
736,1666075592.727884,30,2022-10-18 06:46:32.727884032
737,1666075593.28064,30,2022-10-18 06:46:33.280640000
738,1666075593.839805,30,2022-10-18 06:46:33.839804928
739,1666075594.6627,30,2022-10-18 06:46:34.662700032
740,1666075595.294189,30,2022-10-18 06:46:35.294189056
741,1666075596.016753,30,2022-10-18 06:46:36.016752896
735,1666075596.471979,30,2022-10-18 06:46:36.471979008
742,1666075597.094256,30,2022-10-18 06:46:37.094255872
744,1666075597.668994,30,2022-10-18 06:46:37.668994048
745,1666075598.189589,30,2022-10-18 06:46:38.189588992
746,1666075598.701091,30,2022-10-18 06:46:38.701091072
747,1666075599.324876,30,2022-10-18 06:46:39.324876032
748,1666075599.846627,30,2022-10-18 06:46:39.846627072
749,1666075600.779552,30,2022-10-18 06:46:40.779552000
1117,1666075601.333849,30,2022-10-18 06:46:41.333848832
340,1666075601.995938,30,2022-10-18 06:46:41.995938048
839,1666075602.554611,30,2022-10-18 06:46:42.554610944
909,1666075603.091479,30,2022-10-18 06:46:43.091479040
1029,1666075603.643328,30,2022-10-18 06:46:43.643328000
1028,1666075604.138994,30,2022-10-18 06:46:44.138993920
1027,1666075604.763107,30,2022-10-18 06:46:44.763107072
1026,1666075605.287952,30,2022-10-18 06:46:45.287951872
1025,1666075606.098207,30,2022-10-18 06:46:46.098206976
1024,1666075606.698673,30,2022-10-18 06:46:46.698672896
1022,1666075607.273731,30,2022-10-18 06:46:47.273731072
1015,1666075607.769001,30,2022-10-18 06:46:47.769000960
1021,1666075608.34146,30,2022-10-18 06:46:48.341459968
1020,1666075608.935678,30,2022-10-18 06:46:48.935677952
1019,1666075609.48625,30,2022-10-18 06:46:49.486249984
1018,1666075609.983111,30,2022-10-18 06:46:49.983110912
1017,1666075610.522949,30,2022-10-18 06:46:50.522948864
1016,1666075611.041796,30,2022-10-18 06:46:51.041796096
1030,1666075611.656609,30,2022-10-18 06:46:51.656609024
1031,1666075612.191132,30,2022-10-18 06:46:52.191132160
1032,1666075612.698589,30,2022-10-18 06:46:52.698589184
1033,1666075613.182488,30,2022-10-18 06:46:53.182488064
1034,1666075613.76552,30,2022-10-18 06:46:53.765520128
1035,1666075614.265936,30,2022-10-18 06:46:54.265935872
1036,1666075614.782714,30,2022-10-18 06:46:54.782713856
1037,1666075615.354538,30,2022-10-18 06:46:55.354537984
1038,1666075616.143693,30,2022-10-18 06:46:56.143693056
1039,1666075616.621848,30,2022-10-18 06:46:56.621848064
1040,1666075617.324024,30,2022-10-18 06:46:57.324024064
1041,1666075618.142593,30,2022-10-18 06:46:58.142593024
1042,1666075618.66887,30,2022-10-18 06:46:58.668869888
1043,1666075619.190676,30,2022-10-18 06:46:59.190675968
1044,1666075619.695825,30,2022-10-18 06:46:59.695825152
1045,1666075620.249499,30,2022-10-18 06:47:00.249499136
1046,1666075620.838894,30,2022-10-18 06:47:00.838893824
1023,1666075621.373217,30,2022-10-18 06:47:01.373217024
1013,1666075621.884269,30,2022-10-18 06:47:01.884269056
988,1666075622.488394,30,2022-10-18 06:47:02.488393984
1012,1666075623.06519,30,2022-10-18 06:47:03.065190144
994,1666075623.66412,30,2022-10-18 06:47:03.664120064
993,1666075624.171077,30,2022-10-18 06:47:04.171077120
992,1666075624.715525,30,2022-10-18 06:47:04.715524864
991,1666075625.221629,30,2022-10-18 06:47:05.221628928
990,1666075625.774816,30,2022-10-18 06:47:05.774816000
989,1666075626.381475,30,2022-10-18 06:47:06.381475072
987,1666075626.911179,30,2022-10-18 06:47:06.911179008
980,1666075627.434307,30,2022-10-18 06:47:07.434307072
986,1666075627.947703,30,2022-10-18 06:47:07.947702784
985,1666075628.457396,30,2022-10-18 06:47:08.457395968
984,1666075629.120671,30,2022-10-18 06:47:09.120670976
983,1666075629.595133,30,2022-10-18 06:47:09.595133184
982,1666075630.138678,30,2022-10-18 06:47:10.138678016
981,1666075630.624936,30,2022-10-18 06:47:10.624936192
995,1666075631.187773,30,2022-10-18 06:47:11.187772928
996,1666075631.759517,30,2022-10-18 06:47:11.759516928
997,1666075632.34981,30,2022-10-18 06:47:12.349809920
998,1666075633.29892,30,2022-10-18 06:47:13.298919936
999,1666075634.034406,30,2022-10-18 06:47:14.034405888
1000,1666075634.534758,30,2022-10-18 06:47:14.534758144
1001,1666075635.057001,30,2022-10-18 06:47:15.057001216
1002,1666075635.803742,30,2022-10-18 06:47:15.803741952
1003,1666075636.61705,30,2022-10-18 06:47:16.617049856
1004,1666075637.133975,30,2022-10-18 06:47:17.133975040
1005,1666075637.776187,30,2022-10-18 06:47:17.776186880
1006,1666075638.384744,30,2022-10-18 06:47:18.384743936
1007,1666075638.925117,30,2022-10-18 06:47:18.925116928
1008,1666075645.326272,30,2022-10-18 06:47:25.326272000
1009,1666075645.906844,30,2022-10-18 06:47:25.906843904
1010,1666075646.459724,30,2022-10-18 06:47:26.459724032
1011,1666075646.951359,30,2022-10-18 06:47:26.951358976
1047,1666075647.550307,30,2022-10-18 06:47:27.550307072
1048,1666075648.056771,30,2022-10-18 06:47:28.056771072
1049,1666075648.518269,30,2022-10-18 06:47:28.518269184
1058,1666075649.101122,30,2022-10-18 06:47:29.101121792
1086,1666075649.589847,30,2022-10-18 06:47:29.589847040
1087,1666075650.062914,30,2022-10-18 06:47:30.062913792
1088,1666075650.582682,30,2022-10-18 06:47:30.582681856
1089,1666075651.135479,30,2022-10-18 06:47:31.135479040
1090,1666075651.80196,30,2022-10-18 06:47:31.801959936
1091,1666075652.318903,30,2022-10-18 06:47:32.318903040
1092,1666075652.883845,30,2022-10-18 06:47:32.883845120
1093,1666075653.402089,30,2022-10-18 06:47:33.402089216
1094,1666075653.964499,30,2022-10-18 06:47:33.964498944
1095,1666075654.594918,30,2022-10-18 06:47:34.594917888
1096,1666075655.11423,30,2022-10-18 06:47:35.114230016
1097,1666075655.696737,30,2022-10-18 06:47:35.696737024
1098,1666075656.295385,30,2022-10-18 06:47:36.295384832
1099,1666075656.784237,30,2022-10-18 06:47:36.784236800
1085,1666075657.303608,30,2022-10-18 06:47:37.303608064
1100,1666075657.856645,30,2022-10-18 06:47:37.856645120
1102,1666075658.553345,30,2022-10-18 06:47:38.553345024
1103,1666075659.080523,30,2022-10-18 06:47:39.080523008
1104,1666075659.738934,30,2022-10-18 06:47:39.738934016
1105,1666075660.278469,30,2022-10-18 06:47:40.278469120
1106,1666075660.967456,30,2022-10-18 06:47:40.967456000
1107,1666075661.559342,30,2022-10-18 06:47:41.559341824
1108,1666075662.13422,30,2022-10-18 06:47:42.134219776
24,1666075662.639007,30,2022-10-18 06:47:42.639006976
25,1666075663.164272,30,2022-10-18 06:47:43.164272128
26,1666075663.788494,30,2022-10-18 06:47:43.788494080
27,1666075664.416041,30,2022-10-18 06:47:44.416040960
28,1666075665.061149,30,2022-10-18 06:47:45.061148928
29,1666075666.619354,30,2022-10-18 06:47:46.619354112
30,1666075667.471764,30,2022-10-18 06:47:47.471763968
31,1666075669.536861,30,2022-10-18 06:47:49.536860928
32,1666075670.262315,30,2022-10-18 06:47:50.262315008
68,1666075673.80052,30,2022-10-18 06:47:53.800519936
35,1666075674.436303,30,2022-10-18 06:47:54.436302848
69,1666075675.095663,30,2022-10-18 06:47:55.095663104
105,1666075675.691997,30,2022-10-18 06:47:55.691996928
120,1666075676.392989,30,2022-10-18 06:47:56.392988928
119,1666075676.942072,30,2022-10-18 06:47:56.942071808
118,1666075677.692515,30,2022-10-18 06:47:57.692514816
117,1666075679.058973,30,2022-10-18 06:47:59.058973184
116,1666075679.859825,30,2022-10-18 06:47:59.859824896
115,1666075680.993786,30,2022-10-18 06:48:00.993786112
113,1666075681.533594,30,2022-10-18 06:48:01.533593856
106,1666075682.072983,30,2022-10-18 06:48:02.072983040
112,1666075682.757741,30,2022-10-18 06:48:02.757741056
111,1666075683.516385,30,2022-10-18 06:48:03.516385024
110,1666075684.248359,30,2022-10-18 06:48:04.248358912
109,1666075685.231321,30,2022-10-18 06:48:05.231321088
108,1666075685.937822,30,2022-10-18 06:48:05.937822208
107,1666075686.952082,30,2022-10-18 06:48:06.952081920
121,1666075687.784531,30,2022-10-18 06:48:07.784531200
122,1666075688.358891,30,2022-10-18 06:48:08.358891008
123,1666075689.082689,30,2022-10-18 06:48:09.082689024
124,1666075689.922514,30,2022-10-18 06:48:09.922513920
125,1666075690.53276,30,2022-10-18 06:48:10.532759808
126,1666075691.043172,30,2022-10-18 06:48:11.043171840
127,1666075691.51299,30,2022-10-18 06:48:11.512989952
128,1666075692.209783,30,2022-10-18 06:48:12.209783040
129,1666075692.698461,30,2022-10-18 06:48:12.698460928
130,1666075693.192812,30,2022-10-18 06:48:13.192812032
131,1666075693.795751,30,2022-10-18 06:48:13.795751168
132,1666075694.369846,30,2022-10-18 06:48:14.369846016
133,1666075694.887371,30,2022-10-18 06:48:14.887371008
134,1666075695.451013,30,2022-10-18 06:48:15.451013120
135,1666075696.272866,30,2022-10-18 06:48:16.272866048
136,1666075696.995757,30,2022-10-18 06:48:16.995757056
137,1666075697.515546,30,2022-10-18 06:48:17.515546112
114,1666075698.048671,30,2022-10-18 06:48:18.048670976
104,1666075698.552466,30,2022-10-18 06:48:18.552465920
79,1666075699.086321,30,2022-10-18 06:48:19.086321152
103,1666075699.71128,30,2022-10-18 06:48:19.711280128
85,1666075700.256412,30,2022-10-18 06:48:20.256411904
84,1666075700.738434,30,2022-10-18 06:48:20.738434048
83,1666075701.263952,30,2022-10-18 06:48:21.263952128
82,1666075701.808104,30,2022-10-18 06:48:21.808103936
81,1666075702.486545,30,2022-10-18 06:48:22.486545152
80,1666075703.230049,30,2022-10-18 06:48:23.230048768
78,1666075703.739631,30,2022-10-18 06:48:23.739630848
71,1666075704.25118,30,2022-10-18 06:48:24.251180032
77,1666075704.787758,30,2022-10-18 06:48:24.787758080
76,1666075705.277719,30,2022-10-18 06:48:25.277719040
75,1666075705.750143,30,2022-10-18 06:48:25.750142976
74,1666075706.411507,30,2022-10-18 06:48:26.411506944
73,1666075706.903562,30,2022-10-18 06:48:26.903561984
72,1666075707.53637,30,2022-10-18 06:48:27.536369920
86,1666075708.060563,30,2022-10-18 06:48:28.060563200
87,1666075708.528099,30,2022-10-18 06:48:28.528099072
88,1666075708.997584,30,2022-10-18 06:48:28.997584128
89,1666075709.540505,30,2022-10-18 06:48:29.540504832
90,1666075710.057692,30,2022-10-18 06:48:30.057692160
91,1666075710.569638,30,2022-10-18 06:48:30.569637888
92,1666075711.032733,30,2022-10-18 06:48:31.032732928
93,1666075717.170935,30,2022-10-18 06:48:37.170935040
94,1666075717.883056,30,2022-10-18 06:48:37.883055872
95,1666075718.390303,30,2022-10-18 06:48:38.390302976
96,1666075719.195566,30,2022-10-18 06:48:39.195565824
97,1666075719.749697,30,2022-10-18 06:48:39.749697024
98,1666075720.364629,30,2022-10-18 06:48:40.364628992
99,1666075721.01427,30,2022-10-18 06:48:41.014269952
100,1666075721.563217,30,2022-10-18 06:48:41.563216896
101,1666075722.265978,30,2022-10-18 06:48:42.265978112
102,1666075722.91901,30,2022-10-18 06:48:42.919010048
278,1666075723.730924,30,2022-10-18 06:48:43.730923776
279,1666075724.348849,30,2022-10-18 06:48:44.348849152
280,1666075724.889901,30,2022-10-18 06:48:44.889900800
350,1666075725.414588,30,2022-10-18 06:48:45.414587904
470,1666075725.942702,30,2022-10-18 06:48:45.942702080
469,1666075726.493675,30,2022-10-18 06:48:46.493675008
468,1666075727.081047,30,2022-10-18 06:48:47.081047040
467,1666075727.591138,30,2022-10-18 06:48:47.591137792
466,1666075728.069419,30,2022-10-18 06:48:48.069419008
465,1666075728.684287,30,2022-10-18 06:48:48.684286976
463,1666075729.267217,30,2022-10-18 06:48:49.267216896
456,1666075729.76284,30,2022-10-18 06:48:49.762840064
462,1666075730.430253,30,2022-10-18 06:48:50.430253056
461,1666075730.952937,30,2022-10-18 06:48:50.952936960
460,1666075731.559691,30,2022-10-18 06:48:51.559691008
459,1666075732.087687,30,2022-10-18 06:48:52.087686912
458,1666075732.634652,30,2022-10-18 06:48:52.634651904
457,1666075733.125308,30,2022-10-18 06:48:53.125308160
471,1666075733.63184,30,2022-10-18 06:48:53.631840000
472,1666075734.353742,30,2022-10-18 06:48:54.353741824
473,1666075734.849777,30,2022-10-18 06:48:54.849776896
474,1666075735.308351,30,2022-10-18 06:48:55.308350976
475,1666075735.918638,30,2022-10-18 06:48:55.918638080
476,1666075736.424785,30,2022-10-18 06:48:56.424784896
477,1666075737.065346,30,2022-10-18 06:48:57.065346048
478,1666075737.578112,30,2022-10-18 06:48:57.578112000
479,1666075738.066123,30,2022-10-18 06:48:58.066123008
480,1666075738.511225,30,2022-10-18 06:48:58.511225088
481,1666075739.077043,30,2022-10-18 06:48:59.077042944
482,1666075739.591684,30,2022-10-18 06:48:59.591684096
