,time_received,counts,ti
922,1668225570.603437,30,2022-11-12 03:59:30.603437056
921,1668225572.36235,30,2022-11-12 03:59:32.362350080
920,1668225573.984091,30,2022-11-12 03:59:33.984091136
919,1668225575.666754,30,2022-11-12 03:59:35.666754048
918,1668225577.341383,30,2022-11-12 03:59:37.341382912
917,1668225579.022724,30,2022-11-12 03:59:39.022723840
916,1668225580.751126,30,2022-11-12 03:59:40.751126016
915,1668225582.482085,30,2022-11-12 03:59:42.482084864
914,1668225584.165677,30,2022-11-12 03:59:44.165677056
913,1668225585.87356,30,2022-11-12 03:59:45.873560064
911,1668225587.543448,30,2022-11-12 03:59:47.543448064
892,1668225589.244309,30,2022-11-12 03:59:49.244308992
891,1668225590.924468,30,2022-11-12 03:59:50.924467968
890,1668225592.603569,30,2022-11-12 03:59:52.603569152
870,1668225594.363435,30,2022-11-12 03:59:54.363435008
869,1668225597.019523,30,2022-11-12 03:59:57.019522816
868,1668225598.703249,30,2022-11-12 03:59:58.703248896
867,1668225600.385722,30,2022-11-12 04:00:00.385721856
866,1668225602.094024,30,2022-11-12 04:00:02.094023936
865,1668225604.337225,30,2022-11-12 04:00:04.337224960
864,1668225608.541326,30,2022-11-12 04:00:08.541326080
862,1668225611.716978,30,2022-11-12 04:00:11.716978176
854,1668225614.394848,30,2022-11-12 04:00:14.394848000
861,1668225617.086193,30,2022-11-12 04:00:17.086193152
860,1668225619.875134,30,2022-11-12 04:00:19.875133952
859,1668225622.513761,30,2022-11-12 04:00:22.513761024
858,1668225625.737668,30,2022-11-12 04:00:25.737668096
857,1668225630.009243,30,2022-11-12 04:00:30.009243136
856,1668225632.06648,30,2022-11-12 04:00:32.066479872
855,1668225847.822062,30,2022-11-12 04:04:07.822062080
871,1668225849.502271,30,2022-11-12 04:04:09.502270976
872,1668225851.200558,30,2022-11-12 04:04:11.200557824
873,1668225852.880371,30,2022-11-12 04:04:12.880371200
874,1668225854.643546,30,2022-11-12 04:04:14.643546112
889,1668225856.263651,30,2022-11-12 04:04:16.263650816
888,1668225857.942997,30,2022-11-12 04:04:17.942996992
887,1668225859.642132,30,2022-11-12 04:04:19.642131968
886,1668225861.343468,30,2022-11-12 04:04:21.343468032
885,1668225863.079132,30,2022-11-12 04:04:23.079132160
884,1668225864.772317,30,2022-11-12 04:04:24.772316928
883,1668225867.4418,30,2022-11-12 04:04:27.441800192
882,1668225869.143292,30,2022-11-12 04:04:29.143291904
881,1668225870.842433,30,2022-11-12 04:04:30.842433024
880,1668225872.600454,30,2022-11-12 04:04:32.600454144
879,1668225874.210737,30,2022-11-12 04:04:34.210736896
878,1668225875.964535,30,2022-11-12 04:04:35.964535040
877,1668225877.646801,30,2022-11-12 04:04:37.646800896
876,1668225879.323777,30,2022-11-12 04:04:39.323777024
875,1668225881.063549,30,2022-11-12 04:04:41.063548928
814,1668225882.780485,30,2022-11-12 04:04:42.780484864
774,1668225884.460213,30,2022-11-12 04:04:44.460212992
659,1668225887.168267,30,2022-11-12 04:04:47.168267008
773,1668225888.824434,30,2022-11-12 04:04:48.824433920
676,1668225890.502179,30,2022-11-12 04:04:50.502178816
675,1668225892.182215,30,2022-11-12 04:04:52.182214912
674,1668225893.873236,30,2022-11-12 04:04:53.873235968
673,1668225895.575524,30,2022-11-12 04:04:55.575524096
672,1668225898.223148,30,2022-11-12 04:04:58.223148032
671,1668225900.004645,30,2022-11-12 04:05:00.004645120
670,1668225901.660342,30,2022-11-12 04:05:01.660342016
668,1668225903.345568,30,2022-11-12 04:05:03.345568000
660,1668225905.056062,30,2022-11-12 04:05:05.056061952
667,1668225908.230046,30,2022-11-12 04:05:08.230045952
666,1668225910.419536,30,2022-11-12 04:05:10.419536128
665,1668225912.080138,30,2022-11-12 04:05:12.080137984
664,1668225913.783344,30,2022-11-12 04:05:13.783344128
663,1668225915.494687,30,2022-11-12 04:05:15.494686976
662,1668225917.172331,30,2022-11-12 04:05:17.172331008
661,1668225918.859876,30,2022-11-12 04:05:18.859875840
677,1668225920.541203,30,2022-11-12 04:05:20.541202944
678,1668225922.222648,30,2022-11-12 04:05:22.222647808
679,1668225923.930898,30,2022-11-12 04:05:23.930897920
680,1668225925.635799,30,2022-11-12 04:05:25.635799040
695,1668225928.467992,30,2022-11-12 04:05:28.467992064
694,1668225930.522418,30,2022-11-12 04:05:30.522417920
693,1668225932.230687,30,2022-11-12 04:05:32.230686976
692,1668225934.425675,30,2022-11-12 04:05:34.425675008
691,1668225937.086125,30,2022-11-12 04:05:37.086124800
690,1668225938.823837,30,2022-11-12 04:05:38.823836928
689,1668225940.503506,30,2022-11-12 04:05:40.503505920
688,1668225942.221665,30,2022-11-12 04:05:42.221665024
669,1668269638.897975,30,2022-11-12 16:13:58.897975040
658,1668399216.842547,30,2022-11-14 04:13:36.842546944
630,1668399218.404927,30,2022-11-14 04:13:38.404926976
657,1668399220.083488,30,2022-11-14 04:13:40.083488000
637,1668399221.793983,30,2022-11-14 04:13:41.793982976
636,1668399223.471506,30,2022-11-14 04:13:43.471506176
635,1668399225.14061,30,2022-11-14 04:13:45.140610048
634,1668399226.819801,30,2022-11-14 04:13:46.819801088
633,1668399228.483874,30,2022-11-14 04:13:48.483874048
632,1668399230.198894,30,2022-11-14 04:13:50.198894080
631,1668399231.8652,30,2022-11-14 04:13:51.865200128
629,1668399233.544562,30,2022-11-14 04:13:53.544562176
621,1668399235.239642,30,2022-11-14 04:13:55.239641856
628,1668399236.902411,30,2022-11-14 04:13:56.902411008
627,1668399238.579189,30,2022-11-14 04:13:58.579188992
626,1668399240.257788,30,2022-11-14 04:14:00.257787904
625,1668399241.995428,30,2022-11-14 04:14:01.995428096
624,1668399243.637646,30,2022-11-14 04:14:03.637646080
623,1668399245.32009,30,2022-11-14 04:14:05.320090112
622,1668399247.022067,30,2022-11-14 04:14:07.022066944
638,1668399248.703922,30,2022-11-14 04:14:08.703921920
639,1668399250.40153,30,2022-11-14 04:14:10.401530112
640,1668399252.182299,30,2022-11-14 04:14:12.182298880
641,1668399254.763308,30,2022-11-14 04:14:14.763308032
656,1668399256.45462,30,2022-11-14 04:14:16.454619904
655,1668399258.145283,30,2022-11-14 04:14:18.145283072
654,1668399259.806083,30,2022-11-14 04:14:19.806083072
653,1668399261.487169,30,2022-11-14 04:14:21.487169024
652,1668399263.180137,30,2022-11-14 04:14:23.180136960
651,1668399264.860767,30,2022-11-14 04:14:24.860766976
650,1668399266.542533,30,2022-11-14 04:14:26.542532864
649,1668399268.219156,30,2022-11-14 04:14:28.219155968
648,1668399270.035833,30,2022-11-14 04:14:30.035832832
647,1668399271.71721,30,2022-11-14 04:14:31.717210112
646,1668399273.319263,30,2022-11-14 04:14:33.319262976
645,1668399274.983483,30,2022-11-14 04:14:34.983483136
644,1668399276.685216,30,2022-11-14 04:14:36.685216000
643,1668399278.344658,30,2022-11-14 04:14:38.344657920
642,1668399280.072194,30,2022-11-14 04:14:40.072194048
696,1668399281.726641,30,2022-11-14 04:14:41.726640896
697,1668399283.501971,30,2022-11-14 04:14:43.501970944
698,1668399285.184274,30,2022-11-14 04:14:45.184273920
708,1668399286.80264,30,2022-11-14 04:14:46.802639872
753,1668399288.503468,30,2022-11-14 04:14:48.503468032
752,1668399290.164454,30,2022-11-14 04:14:50.164453888
751,1668399291.861122,30,2022-11-14 04:14:51.861121792
750,1668399293.566233,30,2022-11-14 04:14:53.566232832
749,1668399295.240145,30,2022-11-14 04:14:55.240144896
748,1668399296.921446,30,2022-11-14 04:14:56.921446144
747,1668399298.598424,30,2022-11-14 04:14:58.598424064
746,1668399300.27862,30,2022-11-14 04:15:00.278619904
745,1668399302.04814,30,2022-11-14 04:15:02.048140032
744,1668399303.710288,30,2022-11-14 04:15:03.710288128
743,1668399305.382354,30,2022-11-14 04:15:05.382353920
742,1668399307.087568,30,2022-11-14 04:15:07.087568128
741,1668399308.782873,30,2022-11-14 04:15:08.782872832
740,1668399310.44287,30,2022-11-14 04:15:10.442870016
739,1668399312.144214,30,2022-11-14 04:15:12.144214016
754,1668399313.821813,30,2022-11-14 04:15:13.821812992
738,1668399315.500664,30,2022-11-14 04:15:15.500664064
755,1668399317.209274,30,2022-11-14 04:15:17.209274112
757,1668399318.923369,30,2022-11-14 04:15:18.923368960
772,1668399320.606979,30,2022-11-14 04:15:20.606978816
771,1668399322.272912,30,2022-11-14 04:15:22.272912128
770,1668399323.970733,30,2022-11-14 04:15:23.970732800
769,1668399325.642104,30,2022-11-14 04:15:25.642103808
768,1668399327.318334,30,2022-11-14 04:15:27.318334208
767,1668399329.000474,30,2022-11-14 04:15:29.000473856
766,1668399330.679847,30,2022-11-14 04:15:30.679846912
765,1668399332.462821,30,2022-11-14 04:15:32.462821120
764,1668399334.126248,30,2022-11-14 04:15:34.126247936
763,1668399335.718745,30,2022-11-14 04:15:35.718745088
762,1668399337.418352,30,2022-11-14 04:15:37.418351872
761,1668399339.119928,30,2022-11-14 04:15:39.119927808
760,1668399340.818146,30,2022-11-14 04:15:40.818146048
759,1668399342.483945,30,2022-11-14 04:15:42.483944960
758,1668399344.160645,30,2022-11-14 04:15:44.160645120
756,1668399345.859969,30,2022-11-14 04:15:45.859969024
737,1668399347.543092,30,2022-11-14 04:15:47.543091968
736,1668399349.236671,30,2022-11-14 04:15:49.236670976
735,1668399350.902726,30,2022-11-14 04:15:50.902725888
715,1668399352.581337,30,2022-11-14 04:15:52.581337088
714,1668399354.252426,30,2022-11-14 04:15:54.252425984
713,1668399355.941322,30,2022-11-14 04:15:55.941321984
712,1668399357.600353,30,2022-11-14 04:15:57.600353024
711,1668399359.280833,30,2022-11-14 04:15:59.280833024
710,1668399360.980273,30,2022-11-14 04:16:00.980272896
709,1668399362.650146,30,2022-11-14 04:16:02.650146048
707,1668399364.340893,30,2022-11-14 04:16:04.340892928
699,1668399366.023213,30,2022-11-14 04:16:06.023212800
706,1668399367.688516,30,2022-11-14 04:16:07.688515840
705,1668399369.390378,30,2022-11-14 04:16:09.390377984
704,1668399371.070534,30,2022-11-14 04:16:11.070533888
703,1668399372.742576,30,2022-11-14 04:16:12.742575872
702,1668399374.420503,30,2022-11-14 04:16:14.420502784
701,1668399376.101156,30,2022-11-14 04:16:16.101156096
700,1668399377.785425,30,2022-11-14 04:16:17.785424896
726,1668502283.422326,30,2022-11-15 08:51:23.422326016
725,1668502285.500018,30,2022-11-15 08:51:25.500017920
724,1668502287.445008,30,2022-11-15 08:51:27.445008128
723,1668502289.058388,30,2022-11-15 08:51:29.058387968
722,1668502290.843049,30,2022-11-15 08:51:30.843048960
721,1668502292.6037,30,2022-11-15 08:51:32.603699968
720,1668502298.500001,30,2022-11-15 08:51:38.500001024
928,1668502300.205934,30,2022-11-15 08:51:40.205934080
984,1668806272.378655,30,2022-11-18 21:17:52.378654976
983,1668806274.334398,30,2022-11-18 21:17:54.334397952
982,1668806276.074362,30,2022-11-18 21:17:56.074362112
981,1668806277.941611,30,2022-11-18 21:17:57.941611008
980,1668806279.597349,30,2022-11-18 21:17:59.597348864
978,1668806281.336171,30,2022-11-18 21:18:01.336171008
970,1668806283.117108,30,2022-11-18 21:18:03.117108224
977,1668806284.858854,30,2022-11-18 21:18:04.858854144
976,1668806286.617751,30,2022-11-18 21:18:06.617750784
975,1668806288.33857,30,2022-11-18 21:18:08.338570240
974,1668806290.081608,30,2022-11-18 21:18:10.081607936
973,1668806291.824027,30,2022-11-18 21:18:11.824027136
972,1668806293.616431,30,2022-11-18 21:18:13.616431104
971,1668806295.31739,30,2022-11-18 21:18:15.317390080
987,1668806297.116751,30,2022-11-18 21:18:17.116750848
988,1668806298.844597,30,2022-11-18 21:18:18.844596992
989,1668806300.612372,30,2022-11-18 21:18:20.612371968
990,1668806302.318541,30,2022-11-18 21:18:22.318541056
1005,1668806304.058715,30,2022-11-18 21:18:24.058715136
1004,1668806305.835715,30,2022-11-18 21:18:25.835715072
1003,1668806307.577265,30,2022-11-18 21:18:27.577265152
1002,1668806309.477341,30,2022-11-18 21:18:29.477340928
1001,1668806311.11914,30,2022-11-18 21:18:31.119139840
1000,1668806312.800005,30,2022-11-18 21:18:32.800004864
999,1668806314.579127,30,2022-11-18 21:18:34.579127040
998,1668806316.321515,30,2022-11-18 21:18:36.321515008
997,1668806318.061035,30,2022-11-18 21:18:38.061035008
996,1668806319.800314,30,2022-11-18 21:18:39.800313856
995,1668806321.496076,30,2022-11-18 21:18:41.496076032
994,1668806323.219034,30,2022-11-18 21:18:43.219033856
993,1668806324.956955,30,2022-11-18 21:18:44.956954880
992,1668806326.820435,30,2022-11-18 21:18:46.820434944
991,1668806328.437295,30,2022-11-18 21:18:48.437294848
979,1668806330.139448,30,2022-11-18 21:18:50.139447808
968,1668806331.877787,30,2022-11-18 21:18:51.877787136
940,1668806333.615895,30,2022-11-18 21:18:53.615895040
967,1668806335.297528,30,2022-11-18 21:18:55.297528064
947,1668806337.062319,30,2022-11-18 21:18:57.062319104
946,1668806338.820204,30,2022-11-18 21:18:58.820204032
945,1668806340.579325,30,2022-11-18 21:19:00.579324928
944,1668806342.283745,30,2022-11-18 21:19:02.283745024
943,1668806344.102281,30,2022-11-18 21:19:04.102281216
942,1668806345.837497,30,2022-11-18 21:19:05.837497088
941,1668806347.578801,30,2022-11-18 21:19:07.578800896
939,1668806349.259709,30,2022-11-18 21:19:09.259708928
931,1668806351.015263,30,2022-11-18 21:19:11.015262976
938,1668806352.759218,30,2022-11-18 21:19:12.759217920
937,1668806354.498465,30,2022-11-18 21:19:14.498465024
936,1668806356.261728,30,2022-11-18 21:19:16.261728000
935,1668806358.02185,30,2022-11-18 21:19:18.021850112
934,1668806359.742017,30,2022-11-18 21:19:19.742017024
933,1668806361.635404,30,2022-11-18 21:19:21.635404032
932,1668806363.283175,30,2022-11-18 21:19:23.283174912
948,1668806364.996874,30,2022-11-18 21:19:24.996873984
949,1668806366.760414,30,2022-11-18 21:19:26.760413952
950,1668806368.53774,30,2022-11-18 21:19:28.537740032
951,1668806370.258424,30,2022-11-18 21:19:30.258424064
966,1668806371.979045,30,2022-11-18 21:19:31.979044864
965,1668806373.737276,30,2022-11-18 21:19:33.737276160
964,1668806375.478256,30,2022-11-18 21:19:35.478255872
963,1668806377.279545,30,2022-11-18 21:19:37.279545088
962,1668806379.098694,30,2022-11-18 21:19:39.098694144
961,1668806380.758186,30,2022-11-18 21:19:40.758185984
960,1668806382.499939,30,2022-11-18 21:19:42.499939072
959,1668806384.217053,30,2022-11-18 21:19:44.217052928
958,1668806385.996095,30,2022-11-18 21:19:45.996094976
957,1668806387.73764,30,2022-11-18 21:19:47.737639936
956,1668806389.499624,30,2022-11-18 21:19:49.499623936
955,1668806391.361474,30,2022-11-18 21:19:51.361474048
954,1668806393.162698,30,2022-11-18 21:19:53.162697984
953,1668806394.780138,30,2022-11-18 21:19:54.780137984
952,1668806396.644098,30,2022-11-18 21:19:56.644098048
1006,1668806398.317378,30,2022-11-18 21:19:58.317378048
1007,1668806400.037443,30,2022-11-18 21:20:00.037442816
1008,1668806401.82093,30,2022-11-18 21:20:01.820930048
1018,1668806403.516836,30,2022-11-18 21:20:03.516835840
1063,1668806405.238459,30,2022-11-18 21:20:05.238459136
1062,1668806406.999615,30,2022-11-18 21:20:06.999614976
1061,1668806408.724035,30,2022-11-18 21:20:08.724035072
1060,1668806410.457951,30,2022-11-18 21:20:10.457950976
1059,1668806412.179973,30,2022-11-18 21:20:12.179972864
1058,1668806413.923288,30,2022-11-18 21:20:13.923288064
1057,1668806415.696178,30,2022-11-18 21:20:15.696177920
1056,1668806417.43537,30,2022-11-18 21:20:17.435369984
1055,1668806419.1772,30,2022-11-18 21:20:19.177200128
1054,1668806420.919622,30,2022-11-18 21:20:20.919621888
1053,1668806422.656942,30,2022-11-18 21:20:22.656941824
1052,1668806424.337383,30,2022-11-18 21:20:24.337382912
1051,1668806426.01851,30,2022-11-18 21:20:26.018510080
1050,1668806427.809615,30,2022-11-18 21:20:27.809614848
1049,1668806429.538893,30,2022-11-18 21:20:29.538893056
1064,1668806431.281665,30,2022-11-18 21:20:31.281665024
1048,1668806433.060571,30,2022-11-18 21:20:33.060570880
1065,1668806434.762633,30,2022-11-18 21:20:34.762632960
1067,1668806436.456476,30,2022-11-18 21:20:36.456475904
1082,1668806438.208145,30,2022-11-18 21:20:38.208144896
1081,1668971549.918803,30,2022-11-20 19:12:29.918802944
1080,1668971551.57817,30,2022-11-20 19:12:31.578170112
1079,1668971553.380606,30,2022-11-20 19:12:33.380605952
1078,1668971555.161343,30,2022-11-20 19:12:35.161342976
1077,1668971556.883595,30,2022-11-20 19:12:36.883595008
1076,1668971558.60157,30,2022-11-20 19:12:38.601569792
1075,1668971560.3394,30,2022-11-20 19:12:40.339399936
1074,1668971562.100213,30,2022-11-20 19:12:42.100212992
1073,1668971563.822558,30,2022-11-20 19:12:43.822557952
1072,1668971565.560352,30,2022-11-20 19:12:45.560352000
1071,1668971567.301171,30,2022-11-20 19:12:47.301170944
1070,1668971569.057325,30,2022-11-20 19:12:49.057324800
1069,1668971570.797339,30,2022-11-20 19:12:50.797338880
1068,1668971572.597182,30,2022-11-20 19:12:52.597181952
1066,1668971574.364553,30,2022-11-20 19:12:54.364552960
1047,1668971576.258196,30,2022-11-20 19:12:56.258196224
1046,1668971578.00317,30,2022-11-20 19:12:58.003170048
1045,1668971579.772035,30,2022-11-20 19:12:59.772034816
1025,1668971581.504883,30,2022-11-20 19:13:01.504882944
1024,1668971583.26271,30,2022-11-20 19:13:03.262710016
1023,1668971585.121831,30,2022-11-20 19:13:05.121830912
1022,1668971586.847241,30,2022-11-20 19:13:06.847240960
1021,1668971588.479424,30,2022-11-20 19:13:08.479424000
1020,1668971590.179181,30,2022-11-20 19:13:10.179181056
1019,1668971591.960993,30,2022-11-20 19:13:11.960993024
1017,1668971593.699474,30,2022-11-20 19:13:13.699474176
1009,1668971595.420494,30,2022-11-20 19:13:15.420494080
1016,1668971597.139194,30,2022-11-20 19:13:17.139194112
1015,1668971598.901573,30,2022-11-20 19:13:18.901572864
1014,1668971600.663187,30,2022-11-20 19:13:20.663186944
1013,1668971602.415508,30,2022-11-20 19:13:22.415507968
1012,1668971604.145095,30,2022-11-20 19:13:24.145095168
1011,1668971606.719573,30,2022-11-20 19:13:26.719572992
1010,1668971608.41956,30,2022-11-20 19:13:28.419559936
1026,1668971610.140728,30,2022-11-20 19:13:30.140728064
1027,1668971611.862968,30,2022-11-20 19:13:31.862968064
1028,1668971613.620095,30,2022-11-20 19:13:33.620094976
1029,1668971615.358161,30,2022-11-20 19:13:35.358160896
1044,1668971617.097457,30,2022-11-20 19:13:37.097456896
1043,1668971618.800246,30,2022-11-20 19:13:38.800246016
1042,1668971620.536157,30,2022-11-20 19:13:40.536156928
1041,1668971622.25766,30,2022-11-20 19:13:42.257659904
1040,1668971623.998368,30,2022-11-20 19:13:43.998368000
1039,1668971625.764922,30,2022-11-20 19:13:45.764921856
1038,1668971627.512731,30,2022-11-20 19:13:47.512731136
1037,1668971629.243381,30,2022-11-20 19:13:49.243380992
1036,1668971630.99052,30,2022-11-20 19:13:50.990520064
1035,1668971632.716943,30,2022-11-20 19:13:52.716943104
1034,1668971634.480825,30,2022-11-20 19:13:54.480824832
1033,1668971636.262693,30,2022-11-20 19:13:56.262692864
1032,1668971637.999861,30,2022-11-20 19:13:57.999860992
1031,1668971639.73794,30,2022-11-20 19:13:59.737939968
1030,1668971641.476666,30,2022-11-20 19:14:01.476665856
930,1668971643.199291,30,2022-11-20 19:14:03.199290880
619,1668971644.938387,30,2022-11-20 19:14:04.938386944
310,1668971646.680457,30,2022-11-20 19:14:06.680457216
618,1668971648.432061,30,2022-11-20 19:14:08.432060928
211,1668971650.162999,30,2022-11-20 19:14:10.162999040
210,1668971651.862487,30,2022-11-20 19:14:11.862487040
209,1668971653.601196,30,2022-11-20 19:14:13.601196032
208,1668971655.678275,30,2022-11-20 19:14:15.678275072
207,1668971657.597141,30,2022-11-20 19:14:17.597140992
206,1668971659.295191,30,2022-11-20 19:14:19.295191040
205,1668971661.037767,30,2022-11-20 19:14:21.037766912
203,1668971662.776318,30,2022-11-20 19:14:22.776317952
195,1668971664.557496,30,2022-11-20 19:14:24.557496064
202,1668971666.316932,30,2022-11-20 19:14:26.316931840
201,1668971668.0391,30,2022-11-20 19:14:28.039099904
200,1668971669.740546,30,2022-11-20 19:14:29.740546048
199,1668971671.520207,30,2022-11-20 19:14:31.520206848
198,1668971673.222014,30,2022-11-20 19:14:33.222013952
197,1668971674.97655,30,2022-11-20 19:14:34.976550144
196,1668971676.682805,30,2022-11-20 19:14:36.682804992
212,1668971678.482225,30,2022-11-20 19:14:38.482224896
213,1668971680.202253,30,2022-11-20 19:14:40.202253056
214,1668971681.937831,30,2022-11-20 19:14:41.937830912
215,1668971683.681453,30,2022-11-20 19:14:43.681453056
230,1668971685.437309,30,2022-11-20 19:14:45.437308928
229,1668971687.18281,30,2022-11-20 19:14:47.182810112
228,1668971688.920319,30,2022-11-20 19:14:48.920318976
227,1668971690.620359,30,2022-11-20 19:14:50.620358912
226,1668971692.355673,30,2022-11-20 19:14:52.355673088
225,1668971694.037257,30,2022-11-20 19:14:54.037256960
224,1668971695.772198,30,2022-11-20 19:14:55.772197888
223,1668971697.487669,30,2022-11-20 19:14:57.487668992
222,1668971699.225171,30,2022-11-20 19:14:59.225171200
221,1668971700.940922,30,2022-11-20 19:15:00.940922112
220,1668971702.681334,30,2022-11-20 19:15:02.681334016
219,1668971704.402105,30,2022-11-20 19:15:04.402105088
218,1668971706.143076,30,2022-11-20 19:15:06.143075840
217,1668971707.842046,30,2022-11-20 19:15:07.842045952
216,1668971709.562099,30,2022-11-20 19:15:09.562098944
204,1668971711.356704,30,2022-11-20 19:15:11.356704000
193,1668971713.024825,30,2022-11-20 19:15:13.024825088
165,1668971714.74211,30,2022-11-20 19:15:14.742109952
192,1668971716.500491,30,2022-11-20 19:15:16.500491008
172,1669148330.915848,30,2022-11-22 20:18:50.915847936
171,1669148332.473102,30,2022-11-22 20:18:52.473102080
170,1669148334.152288,30,2022-11-22 20:18:54.152288000
169,1669148335.875516,30,2022-11-22 20:18:55.875515904
1414,1669798836.228366,30,2022-11-30 09:00:36.228365824
1240,1669798838.68924,30,2022-11-30 09:00:38.689240064
1415,1669798840.34878,30,2022-11-30 09:00:40.348780032
1416,1669798842.133844,30,2022-11-30 09:00:42.133843968
1417,1669798843.768567,30,2022-11-30 09:00:43.768567040
1418,1669798845.550053,30,2022-11-30 09:00:45.550052864
1419,1669798847.327762,30,2022-11-30 09:00:47.327761920
1396,1669798848.910572,30,2022-11-30 09:00:48.910572032
1343,1669798850.628609,30,2022-11-30 09:00:50.628609024
1292,1669798852.361672,30,2022-11-30 09:00:52.361671936
1342,1669798854.029191,30,2022-11-30 09:00:54.029190912
1268,1669798855.806607,30,2022-11-30 09:00:55.806607104
1269,1669798857.429736,30,2022-11-30 09:00:57.429735936
1306,1669798859.127894,30,2022-11-30 09:00:59.127894016
1307,1669798860.829517,30,2022-11-30 09:01:00.829516800
1308,1669798862.585513,30,2022-11-30 09:01:02.585513216
1309,1669798864.289171,30,2022-11-30 09:01:04.289170944
1310,1669798866.029614,30,2022-11-30 09:01:06.029614080
1311,1669798867.726313,30,2022-11-30 09:01:07.726313216
1312,1669798869.389056,30,2022-11-30 09:01:09.389056000
1447,1669798871.084595,30,2022-11-30 09:01:11.084594944
1314,1669798872.746165,30,2022-11-30 09:01:12.746164992
1315,1669798874.448216,30,2022-11-30 09:01:14.448216064
1446,1669798876.148344,30,2022-11-30 09:01:16.148344064
1344,1669798877.983851,30,2022-11-30 09:01:17.983851008
1483,1669798879.568137,30,2022-11-30 09:01:19.568136960
1570,1669798881.250874,30,2022-11-30 09:01:21.250874112
1579,1669798882.929241,30,2022-11-30 09:01:22.929240832
1580,1669798884.649578,30,2022-11-30 09:01:24.649577984
1581,1669798886.369621,30,2022-11-30 09:01:26.369620992
1582,1669798888.111185,30,2022-11-30 09:01:28.111185152
1583,1669798889.790465,30,2022-11-30 09:01:29.790465024
1584,1669798891.488753,30,2022-11-30 09:01:31.488753152
1585,1669798893.242153,30,2022-11-30 09:01:33.242152960
1586,1669798894.991311,30,2022-11-30 09:01:34.991311104
1587,1669798896.691846,30,2022-11-30 09:01:36.691845888
1588,1669798898.408804,30,2022-11-30 09:01:38.408803840
1569,1669798900.068409,30,2022-11-30 09:01:40.068409088
1568,1669798901.789341,30,2022-11-30 09:01:41.789340928
1567,1669798903.470131,30,2022-11-30 09:01:43.470130944
1566,1669798905.19014,30,2022-11-30 09:01:45.190139904
1546,1669798907.028144,30,2022-11-30 09:01:47.028143872
1547,1669798908.705815,30,2022-11-30 09:01:48.705815040
1548,1669798910.386907,30,2022-11-30 09:01:50.386907136
1549,1669798912.067764,30,2022-11-30 09:01:52.067763968
1550,1669798913.790923,30,2022-11-30 09:01:53.790923008
1551,1669798915.445732,30,2022-11-30 09:01:55.445732096
1552,1669798917.153924,30,2022-11-30 09:01:57.153924096
1553,1669798918.831112,30,2022-11-30 09:01:58.831111936
1554,1669798920.570504,30,2022-11-30 09:02:00.570503936
1545,1669798922.272094,30,2022-11-30 09:02:02.272093952
1555,1669798924.008807,30,2022-11-30 09:02:04.008806912
1557,1669798925.68855,30,2022-11-30 09:02:05.688549888
1590,1669798927.408553,30,2022-11-30 09:02:07.408552960
1558,1669798929.229572,30,2022-11-30 09:02:09.229572096
1559,1669798930.825472,30,2022-11-30 09:02:10.825472000
1560,1669798932.553474,30,2022-11-30 09:02:12.553474048
1561,1669798934.248106,30,2022-11-30 09:02:14.248105984
1562,1669798936.14909,30,2022-11-30 09:02:16.149090048
1563,1669798938.407229,30,2022-11-30 09:02:18.407228928
1564,1669798940.189423,30,2022-11-30 09:02:20.189423104
1565,1669798941.883431,30,2022-11-30 09:02:21.883430912
1589,1669798943.787341,30,2022-11-30 09:02:23.787341056
1556,1669798945.708457,30,2022-11-30 09:02:25.708456960
1591,1669798947.403028,30,2022-11-30 09:02:27.403027968
1615,1669798949.008876,30,2022-11-30 09:02:29.008876032
1617,1669798950.688375,30,2022-11-30 09:02:30.688375040
1620,1669798952.852432,30,2022-11-30 09:02:32.852432128
1621,1669798954.607651,30,2022-11-30 09:02:34.607651072
1613,1669798956.265036,30,2022-11-30 09:02:36.265036032
1625,1669798957.979357,30,2022-11-30 09:02:37.979356928
1614,1669798959.674346,30,2022-11-30 09:02:39.674345984
1626,1669798961.489064,30,2022-11-30 09:02:41.489063936
1624,1669798963.124197,30,2022-11-30 09:02:43.124197120
1622,1669798964.970129,30,2022-11-30 09:02:44.970128896
1619,1669798966.69093,30,2022-11-30 09:02:46.690929920
1618,1669798968.306704,30,2022-11-30 09:02:48.306704128
1270,1669798970.048331,30,2022-11-30 09:02:50.048331008
1271,1669798971.791981,30,2022-11-30 09:02:51.791981056
1272,1669798973.44514,30,2022-11-30 09:02:53.445139968
1273,1669798975.068195,30,2022-11-30 09:02:55.068195072
1274,1669798976.771039,30,2022-11-30 09:02:56.771038976
1275,1669798978.569816,30,2022-11-30 09:02:58.569816064
1276,1669798980.312856,30,2022-11-30 09:03:00.312856064
1277,1669798982.010438,30,2022-11-30 09:03:02.010437888
1267,1669798983.564719,30,2022-11-30 09:03:03.564718848
1296,1669798985.345697,30,2022-11-30 09:03:05.345697024
1297,1669798987.056164,30,2022-11-30 09:03:07.056164096
1298,1669798988.752007,30,2022-11-30 09:03:08.752006912
1299,1669798990.446725,30,2022-11-30 09:03:10.446724864
1300,1669798992.169606,30,2022-11-30 09:03:12.169605888
1301,1669798993.926568,30,2022-11-30 09:03:13.926567936
1302,1669798995.611234,30,2022-11-30 09:03:15.611234048
1303,1669798997.322598,30,2022-11-30 09:03:17.322597888
